file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa,modified_z,is_outlier
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,69,0.134315,275.522,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,69,0.13165,133.241,-2.586186820467519,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,69,0.135247,222.942,-0.5304881081815712,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,69,0.131207,246.09,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,70,0.133151,288.725,0.9770762265561302,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,70,0.134315,275.522,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,70,0.140019,135.252,-2.5401002650176685,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,70,0.135247,222.942,-0.5304881081815712,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,70,0.131207,246.09,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,71,0.14121499999999998,295.462,1.0840741506381446,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,71,0.134315,275.522,0.600539007729642,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,71,0.140019,135.252,-2.8009391515369404,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,71,0.135247,222.942,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,71,0.140901,250.757,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,72,0.14121499999999998,295.462,0.9935917523395273,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,72,0.144237,281.105,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,72,0.140019,135.252,-2.567158379464873,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,72,0.135247,222.942,-0.6182027645973371,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,72,0.140901,250.757,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,73,0.14121499999999998,295.462,0.9935917523395273,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,73,0.144237,281.105,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,73,0.140019,135.252,-2.567158379464873,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,73,0.14538299999999998,229.684,-0.4683583267431132,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,73,0.140901,250.757,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,74,0.14121499999999998,295.462,0.9935917523395273,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,74,0.144237,281.105,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,74,0.148441,138.944,-2.4851017694740998,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,74,0.14538299999999998,229.684,-0.4683583267431132,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,74,0.140901,250.757,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,75,0.149232,301.678,1.2132044722232997,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,75,0.144237,281.105,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,75,0.148441,138.944,-3.0479890135486616,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,75,0.14538299999999998,229.684,-0.6719600527970804,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,75,0.150602,255.346,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,76,0.149232,301.678,1.2132044722232997,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,76,0.144237,281.105,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,76,0.148441,138.944,-3.0479890135486616,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,76,0.14538299999999998,229.684,-0.6719600527970804,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,76,0.150602,255.346,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,77,0.149232,301.678,1.0770241935483862,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,77,0.154133,284.362,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,77,0.148441,138.944,-2.7058570788530454,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,77,0.14538299999999998,229.684,-0.5965336021505373,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,77,0.150602,255.346,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,78,0.149232,301.678,1.0770241935483862,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,78,0.154133,284.362,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,78,0.156815,142.587,-2.6211726461262734,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,78,0.155586,236.826,-0.43051213123793763,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,78,0.150602,255.346,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,79,0.157255,307.395,1.2099204059829047,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,79,0.154132,284.362,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,79,0.156815,142.587,-2.6211726461262734,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,79,0.155586,236.826,-0.43051213123793763,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,79,0.150602,255.346,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,80,0.157255,307.395,1.3203700631911512,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,80,0.154132,284.362,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,80,0.156815,142.587,-3.301023301737753,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,80,0.155586,236.826,-0.6584605055292251,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,80,0.16033899999999998,260.308,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,81,0.157255,307.395,1.3203700631911512,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,81,0.154133,284.362,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,81,0.156815,142.587,-3.301023301737753,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,81,0.155586,236.826,-0.6584605055292251,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,81,0.16033899999999998,260.308,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,82,0.157255,307.395,1.3525330678817815,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,82,0.164021,281.718,0.6149836044629937,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,82,0.156815,142.587,-3.3814332041563753,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,82,0.155586,236.826,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,82,0.16033899999999998,260.308,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,83,0.16523900000000002,312.7,1.6505560018682839,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,83,0.164021,281.718,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,83,0.165201,143.293,-3.6864370621204996,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,83,0.16578199999999998,241.776,-0.5838315740308254,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,83,0.16033899999999998,260.308,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,84,0.16523900000000002,312.7,1.6505560018682839,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,84,0.164021,281.718,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,84,0.165201,143.293,-3.6864370621204996,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,84,0.16578199999999998,241.776,-0.5838315740308254,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,84,0.16033899999999998,260.308,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,85,0.16523900000000002,312.7,1.4045194697957413,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,85,0.164021,281.718,0.49633350717079594,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,85,0.165201,143.293,-3.5613658626684064,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,85,0.16578199999999998,241.776,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,85,0.17011700000000002,264.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,86,0.16523900000000002,312.7,1.4045194697957413,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,86,0.164021,281.718,0.49633350717079594,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,86,0.165201,143.293,-3.5613658626684064,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,86,0.16578199999999998,241.776,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,86,0.17011700000000002,264.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,87,0.173246,317.659,1.54988433289874,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,87,0.17396799999999998,283.57,0.5506218166014776,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,87,0.173595,146.678,-3.4621401999130827,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,87,0.16578199999999998,241.776,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,87,0.17011700000000002,264.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,88,0.173246,317.659,1.8985753034497448,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,88,0.17396799999999998,283.57,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,88,0.173595,146.678,-4.241048019591144,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,88,0.175978,246.344,-0.6622193888415678,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,88,0.17011700000000002,264.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,89,0.173246,317.659,1.8985753034497448,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,89,0.17396899999999998,283.57,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,89,0.173595,146.678,-4.241048019591144,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,89,0.175978,246.344,-0.6622193888415678,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,89,0.17011700000000002,264.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,90,0.173246,317.659,1.353835125448026,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,90,0.17396899999999998,283.57,0.3842787054606775,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,90,0.173595,146.678,-3.5091918406072065,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,90,0.175978,246.344,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,90,0.179825,270.059,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,91,0.181279,322.561,1.493257389837652,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,91,0.17396899999999998,283.57,0.3842787054606775,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,91,0.18199500000000002,148.253,-3.4643958254269416,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,91,0.175978,246.344,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,91,0.179825,270.059,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,92,0.181279,322.561,1.493257389837652,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,92,0.183859,283.907,0.39386363061353397,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,92,0.18199500000000002,148.253,-3.4643958254269416,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,92,0.175978,246.344,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,92,0.179825,270.059,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,93,0.181279,322.561,1.940522713573342,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,93,0.183858,283.907,0.511834949860264,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,93,0.18199500000000002,148.253,-4.502062962354097,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,93,0.18618200000000001,251.81,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,93,0.179825,270.059,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,94,0.181279,322.561,1.940522713573342,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,94,0.183858,283.907,0.511834949860264,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,94,0.18199500000000002,148.253,-4.502062962354097,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,94,0.18618200000000001,251.81,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,94,0.179825,270.059,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,95,0.18936399999999998,326.898,1.740014492753624,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,95,0.183858,283.907,0.3576046195652168,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,95,0.19036799999999998,151.866,-3.888278985507246,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,95,0.18618200000000001,251.81,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,95,0.189612,272.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,96,0.18936399999999998,326.898,1.740014492753624,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,96,0.183858,283.907,0.3576046195652168,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,96,0.19036799999999998,151.866,-3.888278985507246,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,96,0.18618200000000001,251.81,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,96,0.189612,272.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,97,0.18936399999999998,326.898,1.740014492753624,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,97,0.193804,287.001,0.4570946557971007,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,97,0.19036799999999998,151.866,-3.888278985507246,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,97,0.18618200000000001,251.81,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,97,0.189612,272.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,98,0.18936399999999998,326.898,2.247032198485503,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,98,0.193804,287.001,0.5902861232530928,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,98,0.19036799999999998,151.866,-5.021273163824418,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,98,0.196404,256.543,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,98,0.189612,272.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,shear,shear,99,0.197382,330.417,2.3931607153850885,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,shear,shear,99,0.193804,287.001,0.5902861232530928,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,99,0.19036799999999998,151.866,-5.021273163824418,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,99,0.196404,256.543,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,99,0.189612,272.786,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,0,0.9782461,501.356,-1.8120437242335001,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,0,0.9782727,1033.41,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,0,0.9784923,975.071,0.40185385068421947,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,0,0.9780093,550.392,-1.5828749592932612,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,0,0.9778393,889.085,0.0,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,1,0.9582774000000001,699.12,-1.6617764238680337,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,1,0.9582546,1209.36,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,1,0.957977,1062.05,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,1,0.9576542,700.902,-1.653617038897563,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,1,0.9583571,1096.26,0.1566400448034759,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,2,0.9378039,813.63,-1.0215555319058371,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,2,0.9379455,1404.32,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,2,0.9376846,1169.41,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,2,0.9380374,777.432,-1.1254912987952843,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,2,0.9379911,1302.68,0.38265980588310433,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,3,0.9179136999999999,946.642,-0.9135915685131192,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,3,0.9178727,1552.33,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,3,0.9176384,1295.08,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,3,0.9176103,907.844,-1.0153184917395526,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,3,0.9179197,1402.48,0.2815988338192422,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,4,0.897739,1051.72,-0.7463873424835827,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,4,0.897439,1763.87,0.6745,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,4,0.897585,1425.81,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,4,0.897696,1013.57,-0.8225045258238183,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,4,0.897857,1527.52,0.20293260072176547,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,5,0.8774919999999999,1231.08,-0.6745,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,5,0.877557,1904.46,1.1021969566577996,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,5,0.8776619999999999,1486.72,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,5,0.877586,1183.68,-0.7995637615396647,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,5,0.877488,1582.09,0.2516314543889841,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,6,0.857369,1430.28,-0.6745,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,6,0.857506,2087.04,2.5193328767123275,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,6,0.857638,1568.98,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,6,0.857307,1313.27,-1.243521232876712,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,6,0.857571,1705.07,0.6618075342465747,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,7,0.83742,1562.08,-0.3324321428571439,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,7,0.837445,2209.71,6.035300145772582,True
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,7,0.837231,1595.89,0.0,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,7,0.8372459999999999,1527.29,-0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,7,0.837508,1771.36,1.7252844752186536,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,compression,8,0.8170729999999999,1805.61,0.0,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,compression,8,0.8175250000000001,2425.8,3.2001082848837217,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,compression,8,0.817315,1633.64,-0.8873452034883709,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,8,0.8172200000000001,1698.42,-0.5530879360465106,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,8,0.817051,1936.33,0.6745,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,tension,0,1.0265159,848.157,0.1768322255271778,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,tension,0,1.0263709,832.38,0.0,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,tension,0,1.0263768,549.23,-3.173609980225661,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,0,1.0263638,600.929,-2.594155760315062,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,0,1.0263821,892.559,0.6745,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,tension,1,1.0521199,237.75,0.0,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,tension,1,1.0518076,146.889,-2.4578201122919587,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,tension,1,1.051782,77.6145,-4.3317182574694195,True
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,1,1.0519971,248.906,0.3017734910767998,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,1,1.0520008,262.685,0.6745,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,tension,2,1.0769787,69.9721,0.4389483708085643,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,tension,2,1.0769646,-49.7357,-1.0212909504234613,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,tension,2,1.0768313,-72.7983,-1.3026169406249832,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,2,1.0769303,33.9879,0.0,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,2,1.0770458,89.2822,0.6745,False
green2-1.xls,green,sirloin tender steak,2,24,1.0,1,uniaxial,tension,3,1.102146,-67.2269,0.0,False
green2-2.xls,green,sirloin tender steak,2,24,1.0,2,uniaxial,tension,3,1.102413,-198.797,-3.0011915091851087,False
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,uniaxial,tension,3,1.102458,-199.895,-3.0262375361858123,False
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,3,1.102394,-37.6573,0.6745,False
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,3,1.10195,-64.9231,0.05255103552296943,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,0,0.00420052,28.4801,0.6174086939630417,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,0,0.00231932,9.34889,-1.562247592142157,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,0,-0.000697768,23.061,0.0,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,0,0.00037099100000000004,17.1408,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,0,0.00100193,31.3759,0.9473328688219992,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,1,0.00419867,28.4801,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,1,0.00231932,9.34889,-1.1379892184702758,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,1,0.00128604,45.981,1.0410128535271135,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,1,0.00037099100000000004,17.1408,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,1,0.00100135,31.3759,0.17225199968252014,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,2,0.00375076,40.9496,0.4536294546578524,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,2,0.0023193,9.34889,-1.0437031172945745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,2,0.00128604,45.981,0.6920316646879895,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,2,0.00037099100000000004,17.1408,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,2,0.00100135,31.3759,0.0,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,3,0.00375073,40.9496,0.6745,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,3,0.0056684000000000005,26.3998,-0.3505833115723287,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,3,0.00128604,45.981,1.0289793862352075,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,3,0.00037099100000000004,17.1408,-1.0029116172430728,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,3,0.00100134,31.3759,0.0,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,4,0.00375073,40.9496,0.6745,False
