epoch,loss,lr,compression_loss,unloading_loss,shear_loss
1,28.0670223236084,0.003000000026077032,36.76131820678711,47.38132095336914,0.058429259806871414
2,24.55436134338379,0.003000000026077032,32.682861328125,40.91947937011719,0.060743775218725204
