epoch,loss,lr,compression_loss,unloading_loss,shear_loss
1,28.394075393676758,0.003000000026077032,37.03345489501953,48.05580139160156,0.09296896308660507
2,24.849266052246094,0.003000000026077032,32.937843322753906,41.5319709777832,0.07798132300376892
