epoch,loss,lr
1,319.65087890625,0.003000000026077032
2,307.23284912109375,0.003000000026077032
3,295.06103515625,0.003000000026077032
4,283.1352844238281,0.003000000026077032
5,271.4556579589844,0.003000000026077032
6,260.0222473144531,0.003000000026077032
7,248.8349151611328,0.003000000026077032
8,237.8937530517578,0.003000000026077032
9,227.19873046875,0.003000000026077032
10,216.74990844726562,0.003000000026077032
11,206.5471649169922,0.003000000026077032
12,196.59060668945312,0.003000000026077032
13,186.88018798828125,0.003000000026077032
14,177.4159393310547,0.003000000026077032
15,168.1978759765625,0.003000000026077032
16,159.2259521484375,0.003000000026077032
17,150.5001678466797,0.003000000026077032
18,142.0205841064453,0.003000000026077032
19,133.78713989257812,0.003000000026077032
20,125.7998275756836,0.003000000026077032
21,118.05873107910156,0.003000000026077032
22,110.56376647949219,0.003000000026077032
23,103.31501770019531,0.003000000026077032
24,96.31239318847656,0.003000000026077032
25,89.5559310913086,0.003000000026077032
26,83.04563903808594,0.003000000026077032
27,76.781494140625,0.003000000026077032
28,70.7635269165039,0.003000000026077032
29,64.9916763305664,0.003000000026077032
30,59.46598434448242,0.003000000026077032
31,54.186431884765625,0.003000000026077032
32,49.15300750732422,0.003000000026077032
33,44.36574172973633,0.003000000026077032
34,39.824588775634766,0.003000000026077032
35,35.52955627441406,0.003000000026077032
36,31.48063087463379,0.003000000026077032
37,27.677806854248047,0.003000000026077032
38,24.121068954467773,0.003000000026077032
39,20.810396194458008,0.003000000026077032
40,17.74578094482422,0.003000000026077032
41,14.927194595336914,0.003000000026077032
42,12.354618072509766,0.003000000026077032
43,10.028022766113281,0.003000000026077032
44,7.9473676681518555,0.003000000026077032
45,6.112608432769775,0.003000000026077032
46,4.523690700531006,0.003000000026077032
47,3.180546283721924,0.003000000026077032
48,2.083076000213623,0.003000000026077032
49,1.231141448020935,0.003000000026077032
50,0.6245379447937012,0.003000000026077032
51,0.26291242241859436,0.003000000026077032
52,0.14544172585010529,0.003000000026077032
53,0.2448722869157791,0.003000000026077032
54,0.45662108063697815,0.003000000026077032
55,0.6924329996109009,0.003000000026077032
56,0.8970298767089844,0.003000000026077032
57,1.0393644571304321,0.003000000026077032
58,1.1061248779296875,0.003000000026077032
59,1.0967801809310913,0.003000000026077032
60,1.0197937488555908,0.003000000026077032
61,0.8897398114204407,0.003000000026077032
62,0.7251294255256653,0.003000000026077032
63,0.5467902421951294,0.003000000026077032
64,0.37667131423950195,0.003000000026077032
65,0.2370034158229828,0.003000000026077032
66,0.1497696340084076,0.003000000026077032
67,0.13669145107269287,0.003000000026077032
68,0.18406982719898224,0.003000000026077032
69,0.24532827734947205,0.003000000026077032
70,0.2918443977832794,0.003000000026077032
71,0.31003883481025696,0.003000000026077032
72,0.2975248694419861,0.003000000026077032
73,0.259934663772583,0.003000000026077032
74,0.2084103524684906,0.003000000026077032
75,0.15762802958488464,0.003000000026077032
76,0.12415645271539688,0.003000000026077032
77,0.12412841618061066,0.003000000026077032
78,0.14360873401165009,0.003000000026077032
79,0.15743814408779144,0.003000000026077032
80,0.15607425570487976,0.003000000026077032
81,0.14069733023643494,0.003000000026077032
82,0.1199379414319992,0.003000000026077032
83,0.10761840641498566,0.003000000026077032
84,0.1135404109954834,0.003000000026077032
85,0.12332095950841904,0.003000000026077032
86,0.12526041269302368,0.003000000026077032
87,0.1171649694442749,0.003000000026077032
88,0.10390792787075043,0.003000000026077032
89,0.09494710713624954,0.003000000026077032
90,0.09738153219223022,0.003000000026077032
91,0.0996301919221878,0.003000000026077032
92,0.09496504068374634,0.003000000026077032
93,0.08686167001724243,0.003000000026077032
94,0.08475028723478317,0.003000000026077032
95,0.0862010046839714,0.003000000026077032
96,0.08394558727741241,0.003000000026077032
97,0.07813360542058945,0.003000000026077032
98,0.0744253545999527,0.003000000026077032
99,0.07508327066898346,0.003000000026077032
100,0.0725654810667038,0.003000000026077032
101,0.06778005510568619,0.003000000026077032
102,0.06682571768760681,0.003000000026077032
103,0.06617233902215958,0.003000000026077032
104,0.06284431368112564,0.003000000026077032
105,0.06008084863424301,0.003000000026077032
106,0.05983385443687439,0.003000000026077032
107,0.0581875815987587,0.003000000026077032
108,0.05542055517435074,0.003000000026077032
109,0.05459946393966675,0.003000000026077032
110,0.05400610715150833,0.003000000026077032
111,0.05196944624185562,0.003000000026077032
112,0.050723880529403687,0.003000000026077032
113,0.050503116101026535,0.003000000026077032
114,0.0493444986641407,0.003000000026077032
115,0.04806361719965935,0.003000000026077032
116,0.04782790690660477,0.003000000026077032
117,0.047334618866443634,0.003000000026077032
118,0.04631451517343521,0.003000000026077032
119,0.045968759804964066,0.003000000026077032
120,0.04584059119224548,0.003000000026077032
121,0.04518613964319229,0.003000000026077032
122,0.04478875920176506,0.003000000026077032
123,0.04479555785655975,0.003000000026077032
124,0.04446554183959961,0.003000000026077032
125,0.044102512300014496,0.003000000026077032
126,0.04412178322672844,0.003000000026077032
127,0.044013120234012604,0.003000000026077032
128,0.04373747110366821,0.003000000026077032
129,0.04372822120785713,0.003000000026077032
130,0.043738387525081635,0.003000000026077032
131,0.04356103017926216,0.003000000026077032
132,0.04352397471666336,0.003000000026077032
133,0.043579090386629105,0.003000000026077032
134,0.04348354786634445,0.003000000026077032
135,0.04343225434422493,0.003000000026077032
136,0.043490033596754074,0.003000000026077032
137,0.04344981908798218,0.003000000026077032
138,0.04339643195271492,0.003000000026077032
139,0.04343850538134575,0.003000000026077032
140,0.04342903196811676,0.003000000026077032
141,0.04338014870882034,0.003000000026077032
142,0.043402306735515594,0.003000000026077032
143,0.043405383825302124,0.003000000026077032
144,0.04336317628622055,0.003000000026077032
145,0.04336787015199661,0.003000000026077032
146,0.043372802436351776,0.003000000026077032
147,0.04333676025271416,0.003000000026077032
148,0.04332868009805679,0.003000000026077032
149,0.04333022981882095,0.003000000026077032
150,0.043299026787281036,0.003000000026077032
151,0.04328267648816109,0.003000000026077032
152,0.04327932000160217,0.003000000026077032
153,0.04325156658887863,0.003000000026077032
154,0.04323074221611023,0.003000000026077032
155,0.04322275146842003,0.003000000026077032
156,0.04319757968187332,0.003000000026077032
157,0.04317476227879524,0.003000000026077032
158,0.04316331818699837,0.003000000026077032
159,0.04314007610082626,0.003000000026077032
160,0.04311702772974968,0.003000000026077032
161,0.043103303760290146,0.003000000026077032
162,0.04308165982365608,0.003000000026077032
163,0.043059300631284714,0.003000000026077032
164,0.043044306337833405,0.003000000026077032
165,0.043024010956287384,0.003000000026077032
166,0.04300279542803764,0.003000000026077032
167,0.042987287044525146,0.003000000026077032
168,0.042968086898326874,0.003000000026077032
169,0.04294808954000473,0.003000000026077032
170,0.042932458221912384,0.003000000026077032
171,0.04291420429944992,0.003000000026077032
172,0.04289538413286209,0.003000000026077032
173,0.04287976771593094,0.003000000026077032
174,0.042862243950366974,0.003000000026077032
175,0.04284435883164406,0.003000000026077032
176,0.04282883182168007,0.003000000026077032
177,0.042811863124370575,0.003000000026077032
178,0.04279471933841705,0.003000000026077032
179,0.04277922213077545,0.003000000026077032
180,0.042762599885463715,0.003000000026077032
181,0.04274594038724899,0.003000000026077032
182,0.042730432003736496,0.003000000026077032
183,0.04271402582526207,0.003000000026077032
184,0.042697638273239136,0.003000000026077032
185,0.04268207401037216,0.003000000026077032
186,0.04266571253538132,0.003000000026077032
187,0.04264950007200241,0.003000000026077032
188,0.0426337867975235,0.003000000026077032
189,0.04261741414666176,0.003000000026077032
190,0.04260125011205673,0.003000000026077032
191,0.04258532449603081,0.003000000026077032
192,0.04256892949342728,0.003000000026077032
193,0.042552731931209564,0.003000000026077032
194,0.04253660514950752,0.003000000026077032
195,0.042520128190517426,0.003000000026077032
196,0.042503781616687775,0.003000000026077032
197,0.04248752072453499,0.003000000026077032
198,0.04247094690799713,0.003000000026077032
199,0.04245449975132942,0.003000000026077032
200,0.042438019067049026,0.003000000026077032
201,0.04242134839296341,0.003000000026077032
202,0.04240482300519943,0.003000000026077032
203,0.04238812252879143,0.003000000026077032
204,0.04237138479948044,0.003000000026077032
205,0.042354658246040344,0.003000000026077032
206,0.042337894439697266,0.003000000026077032
207,0.04232099652290344,0.003000000026077032
208,0.042304228991270065,0.003000000026077032
209,0.04228728264570236,0.003000000026077032
210,0.04227032512426376,0.003000000026077032
211,0.042253393679857254,0.003000000026077032
212,0.04223634675145149,0.003000000026077032
213,0.04221930354833603,0.003000000026077032
214,0.04220222309231758,0.003000000026077032
215,0.04218507558107376,0.003000000026077032
216,0.042167939245700836,0.003000000026077032
217,0.04215072840452194,0.003000000026077032
218,0.04213351011276245,0.003000000026077032
219,0.042116254568099976,0.003000000026077032
220,0.04209894686937332,0.003000000026077032
221,0.04208163172006607,0.003000000026077032
222,0.042064279317855835,0.003000000026077032
223,0.042046885937452316,0.003000000026077032
224,0.04202945902943611,0.003000000026077032
225,0.04201196879148483,0.003000000026077032
226,0.04199448227882385,0.003000000026077032
227,0.04197694733738899,0.003000000026077032
228,0.04195939376950264,0.003000000026077032
229,0.04194178059697151,0.003000000026077032
230,0.041924141347408295,0.003000000026077032
231,0.041906487196683884,0.003000000026077032
232,0.0418887659907341,0.003000000026077032
233,0.04187103360891342,0.003000000026077032
234,0.04185326769948006,0.003000000026077032
235,0.041835494339466095,0.003000000026077032
236,0.04181760922074318,0.003000000026077032
237,0.04179973900318146,0.003000000026077032
238,0.04178185388445854,0.003000000026077032
239,0.041763901710510254,0.003000000026077032
240,0.04174591228365898,0.003000000026077032
241,0.04172791168093681,0.003000000026077032
242,0.04170989245176315,0.003000000026077032
243,0.04169183969497681,0.003000000026077032
244,0.04167371243238449,0.003000000026077032
245,0.041655588895082474,0.003000000026077032
246,0.04163742810487747,0.003000000026077032
247,0.0416192002594471,0.003000000026077032
248,0.04160096496343613,0.003000000026077032
249,0.04158267006278038,0.003000000026077032
250,0.041564393788576126,0.003000000026077032
251,0.041546083986759186,0.003000000026077032
252,0.041527703404426575,0.003000000026077032
253,0.04150928184390068,0.003000000026077032
254,0.04149087518453598,0.003000000026077032
255,0.0414724238216877,0.003000000026077032
256,0.04145389422774315,0.003000000026077032
257,0.0414353683590889,0.003000000026077032
258,0.041416801512241364,0.003000000026077032
259,0.04139820486307144,0.003000000026077032
260,0.04137960821390152,0.003000000026077032
261,0.041360966861248016,0.003000000026077032
262,0.041342269629240036,0.003000000026077032
263,0.04132356122136116,0.003000000026077032
264,0.0413048192858696,0.003000000026077032
265,0.04128604382276535,0.003000000026077032
266,0.041267234832048416,0.003000000026077032
267,0.041248418390750885,0.003000000026077032
268,0.04122951626777649,0.003000000026077032
269,0.041210662573575974,0.003000000026077032
270,0.041191719472408295,0.003000000026077032
271,0.041172802448272705,0.003000000026077032
272,0.04115378111600876,0.003000000026077032
273,0.041134752333164215,0.003000000026077032
274,0.041115693747997284,0.003000000026077032
275,0.041096605360507965,0.003000000026077032
276,0.04107750207185745,0.003000000026077032
277,0.04105839878320694,0.003000000026077032
278,0.04103920981287956,0.003000000026077032
279,0.041020024567842484,0.003000000026077032
280,0.041000813245773315,0.003000000026077032
281,0.04098154231905937,0.003000000026077032
282,0.040962278842926025,0.003000000026077032
283,0.0409429557621479,0.003000000026077032
284,0.04092360660433769,0.003000000026077032
285,0.040904246270656586,0.003000000026077032
286,0.04088485985994339,0.003000000026077032
287,0.04086542874574661,0.003000000026077032
288,0.040845971554517746,0.003000000026077032
289,0.04082649201154709,0.003000000026077032
290,0.04080697521567345,0.003000000026077032
291,0.04078741744160652,0.003000000026077032
292,0.04076787829399109,0.003000000026077032
293,0.04074826464056969,0.003000000026077032
294,0.040728650987148285,0.003000000026077032
295,0.040709007531404495,0.003000000026077032
296,0.040689319372177124,0.003000000026077032
297,0.04066960886120796,0.003000000026077032
298,0.040649883449077606,0.003000000026077032
299,0.04063012823462486,0.003000000026077032
300,0.04061033949255943,0.003000000026077032
301,0.040590524673461914,0.003000000026077032
302,0.040570661425590515,0.003000000026077032
303,0.04055081307888031,0.003000000026077032
304,0.040530912578105927,0.003000000026077032
305,0.04051102325320244,0.003000000026077032
306,0.040491022169589996,0.003000000026077032
307,0.04047105461359024,0.003000000026077032
308,0.0404510572552681,0.003000000026077032
309,0.040431030094623566,0.003000000026077032
310,0.040411002933979034,0.003000000026077032
311,0.040390901267528534,0.003000000026077032
312,0.04037080332636833,0.003000000026077032
313,0.04035065695643425,0.003000000026077032
314,0.04033049941062927,0.003000000026077032
315,0.040310315787792206,0.003000000026077032
316,0.04029008746147156,0.003000000026077032
317,0.0402698740363121,0.003000000026077032
318,0.04024960845708847,0.003000000026077032
319,0.04022928327322006,0.003000000026077032
320,0.040209002792835236,0.003000000026077032
321,0.04018865153193474,0.003000000026077032
322,0.040168311446905136,0.003000000026077032
323,0.04014793783426285,0.003000000026077032
324,0.04012748599052429,0.003000000026077032
325,0.040107063949108124,0.003000000026077032
326,0.04008658602833748,0.003000000026077032
327,0.04006610065698624,0.003000000026077032
328,0.04004555568099022,0.003000000026077032
329,0.04002504050731659,0.003000000026077032
330,0.040004462003707886,0.003000000026077032
331,0.03998386114835739,0.003000000026077032
332,0.0399632565677166,0.003000000026077032
333,0.03994263708591461,0.003000000026077032
334,0.03992196545004845,0.003000000026077032
335,0.03990127891302109,0.003000000026077032
336,0.03988056629896164,0.003000000026077032
337,0.03985985368490219,0.003000000026077032
338,0.03983909636735916,0.003000000026077032
339,0.039818305522203445,0.003000000026077032
340,0.03979748487472534,0.003000000026077032
341,0.03977668657898903,0.003000000026077032
342,0.03975578397512436,0.003000000026077032
343,0.03973493352532387,0.003000000026077032
344,0.039714016020298004,0.003000000026077032
345,0.039693139493465424,0.003000000026077032
346,0.03967221826314926,0.003000000026077032
347,0.03965119644999504,0.003000000026077032
348,0.039630226790905,0.003000000026077032
349,0.039609167724847794,0.003000000026077032
350,0.03958815708756447,0.003000000026077032
351,0.03956707566976547,0.003000000026077032
352,0.03954603895545006,0.003000000026077032
353,0.03952488675713539,0.003000000026077032
354,0.03950377553701401,0.003000000026077032
355,0.03948264941573143,0.003000000026077032
356,0.0394614152610302,0.003000000026077032
357,0.039440251886844635,0.003000000026077032
358,0.03941904380917549,0.003000000026077032
359,0.03939780592918396,0.003000000026077032
360,0.03937651589512825,0.003000000026077032
361,0.03935526683926582,0.003000000026077032
362,0.03933393582701683,0.003000000026077032
363,0.039312638342380524,0.003000000026077032
364,0.039291299879550934,0.003000000026077032
365,0.03926990553736687,0.003000000026077032
366,0.039248526096343994,0.003000000026077032
367,0.03922707960009575,0.003000000026077032
368,0.0392056480050087,0.003000000026077032
369,0.03918420523405075,0.003000000026077032
370,0.03916269168257713,0.003000000026077032
371,0.039141230285167694,0.003000000026077032
372,0.03911969065666199,0.003000000026077032
373,0.03909816965460777,0.003000000026077032
374,0.03907661885023117,0.003000000026077032
375,0.0390549972653389,0.003000000026077032
