file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa,stress_std_pa,n_used,n_total,used_samples,used_files,dropped_samples
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,27,0.8631021755571703,81.03656332856028,38.57281978882138,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,28,0.864667275447967,69.55250902845395,38.349658579397186,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,29,0.8662323753387636,58.068454728347604,38.20708285860838,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,30,0.8677974752295603,46.58440042824128,38.14599623401637,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,31,0.869362575120357,35.10034612813495,38.16678998185999,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,32,0.8709276750111536,23.616291828028615,38.26933063258379,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,33,0.8724927749019504,12.13223752792147,38.45296422027068,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,34,0.8740578747927471,0.6481832278151358,38.71653688409655,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,35,0.8756229746835438,-10.835871072291198,39.05843033178102,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,36,0.8771880745743404,-22.319925372397527,39.476609687007894,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,37,0.8787531744651371,-33.80397967250385,39.968680557293,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,1,0,0.0,0,uniaxial,unloading,38,0.8803182743559338,-45.288033972610194,40.531951832033556,5,5,"1,2,3,4,5","green1-1.xls,green1-2.xls,green1-3.xls,green1-4.xls,green1-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,1,0.0028370791836734694,19.360323666483783,6.904588869526497,4,4,"2,3,4,5","green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",1
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,2,0.006890098367346938,37.689852491278984,7.781180617869549,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,3,0.010943117551020407,57.037605658478725,2.9228894338587015,4,5,"1,2,3,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-5.xls",4
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,4,0.014996136734693877,73.93118024269951,3.587545133835109,4,5,"1,2,3,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-5.xls",4
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,5,0.01904915591836735,85.60166015528512,14.434330094586088,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,6,0.023102175102040816,102.54711797555858,16.837775625129417,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,7,0.027155194285714286,113.9951526237367,20.719034538078553,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,8,0.031208213469387756,123.96317955624413,23.45449649737037,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,9,0.03526123265306123,133.2699836618553,26.10738214565111,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,10,0.0393142518367347,141.0949003565901,27.896760208813507,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,11,0.04336727102040817,148.64091177228784,29.769418388383222,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,12,0.04742029020408163,155.28318371974333,31.321762832409508,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,13,0.0514733093877551,160.9149590113973,34.01238396613056,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,14,0.05552632857142857,166.0826528795296,36.769171421391704,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,15,0.05957934775510204,171.0432781609452,38.77067532516688,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,16,0.06363236693877551,176.00460867066687,40.68228083575861,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,17,0.06768538612244898,180.90946934643483,42.05520055035065,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,18,0.07173840530612245,185.73017821069402,43.18601084207976,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,19,0.07579142448979592,189.9617512751925,44.49967852171199,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,20,0.07984444367346939,193.7548130272231,45.74003511635459,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,21,0.08389746285714286,197.66996787388626,46.91477619207708,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,22,0.08795048204081633,201.3803491860706,47.93374029020525,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,23,0.0920035012244898,204.99766057391034,48.93469791975676,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,24,0.09605652040816326,208.14618173938078,49.730785154251784,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,25,0.10010953959183673,211.33062808309137,50.3419720981304,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,26,0.1041625587755102,214.5934142704782,50.83249331081823,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,27,0.10821557795918367,217.59169721526672,51.53041313960293,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,28,0.11226859714285714,220.2809054596521,52.329696248413036,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,29,0.11632161632653061,222.92709980404237,52.94218968335115,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,30,0.12037463551020408,225.6056342463231,53.32790385270626,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,31,0.12442765469387757,228.1950879527804,53.7800964833735,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,32,0.12848067387755102,230.506801083058,54.30165982942435,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,33,0.13253369306122448,232.80311348121768,54.84647945905631,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,34,0.13658671224489796,235.06718672369084,55.45627222914877,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,35,0.14063973142857142,237.34931607168727,56.0800112002348,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,36,0.1446927506122449,239.6979793578634,56.39976092806073,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,37,0.14874576979591836,241.89450059344836,56.58966098268591,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,38,0.15279878897959184,244.06460864917955,56.746666876149554,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,39,0.1568518081632653,245.86084940396898,56.699811746407285,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,40,0.16090482734693878,273.0866822265584,26.124241023364505,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,41,0.16495784653061224,274.55119496286363,26.185367908965965,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,42,0.16901086571428572,276.2962770238629,26.35988851461708,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,43,0.17306388489795918,278.093232047334,26.52537442312431,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,44,0.17711690408163266,279.8101442331037,26.633324274086558,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,45,0.18116992326530612,281.4671861977757,26.72308172201243,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,46,0.1852229424489796,282.9668209006147,26.807837079725722,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,47,0.18927596163265306,284.59449697820406,26.9777342119904,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,shear,shear,48,0.19332898081632652,290.20353284201934,30.107347126163607,3,3,"1,2,4","green2-1.xls,green2-2.xls,green2-4.xls","3,5"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,1,0.8211904244788628,-1867.2178733954104,276.3644455883305,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,2,0.8253299483228352,-1705.9772539138426,100.41315991019495,4,5,"1,3,4,5","green2-1.xls,green2-3.xls,green2-4.xls,green2-5.xls",2
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,3,0.8294694721668077,-1674.44047836129,96.23530732294424,4,5,"1,3,4,5","green2-1.xls,green2-3.xls,green2-4.xls,green2-5.xls",2
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,4,0.8336089960107801,-1642.9037028087375,94.29471304926498,4,5,"1,3,4,5","green2-1.xls,green2-3.xls,green2-4.xls,green2-5.xls",2
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,5,0.8377485198547525,-1611.9017477587036,95.19948629365811,4,5,"1,3,4,5","green2-1.xls,green2-3.xls,green2-4.xls,green2-5.xls",2
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,6,0.8418880436987249,-1589.240200126586,104.57688865516708,4,5,"1,3,4,5","green2-1.xls,green2-3.xls,green2-4.xls,green2-5.xls",2
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,7,0.8460275675426974,-1684.7086077498584,257.70303125287273,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,8,0.8501670913866698,-1661.5170630493878,260.9568812735048,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,9,0.8543066152306422,-1638.3255183489168,264.8258340036974,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,10,0.8584461390746145,-1613.883316546293,267.60898691284797,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,11,0.862585662918587,-1584.3454879811356,265.66647016243235,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,12,0.8667251867625594,-1554.8076594159788,263.9974929189088,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,13,0.8708647106065318,-1525.269830850822,262.6072706023749,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,14,0.8750042344505042,-1495.7320022856645,261.50024911239706,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,15,0.8791437582944767,-1468.0076506865466,262.61684182140806,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,16,0.8832832821384491,-1443.0669576658413,267.22162693948906,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,17,0.8874228059824215,-1418.1262646451357,272.19006618620597,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,18,0.8915623298263939,-1393.1855716244304,277.50262753177975,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,19,0.8957018536703664,-1368.244878603725,283.1399413257672,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,20,0.8998413775143388,-1341.6409934275775,282.34052158475527,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,21,0.9039809013583112,-1313.8055208690123,275.68838622952524,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,22,0.9081204252022836,-1285.970048310447,269.097856364639,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,23,0.9122599490462561,-1258.1345757518818,262.57357087750415,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,24,0.9163994728902285,-1230.2991031933168,256.12059224474575,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,25,0.9205389967342009,-1203.451083460563,253.9450955233472,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,26,0.9246785205781733,-1177.2176472442875,254.05873027789823,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,27,0.9288180444221457,-1150.9842110280133,254.2136628061424,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,28,0.9329575682661182,-1124.7507748117373,254.4098176585442,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,29,0.9370970921100905,-1098.5173385954631,254.64709957435923,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,30,0.9412366159540629,-1070.5022197636026,247.8097076061659,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,31,0.9453761397980354,-1041.9228484915197,239.15757472940567,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,32,0.9495156636420078,-1013.3434772194369,230.64224090374515,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,33,0.9536551874859802,-984.7641059473539,222.2794286473746,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,34,0.9577947113299526,-956.0865684185344,214.2043775467016,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,35,0.9619342351739251,-922.534109514859,214.38058739670305,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,36,0.9660737590178975,-888.6221053089946,215.523839499018,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,37,0.9702132828618699,-854.7101011031307,217.06416932509418,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,compression,38,0.9743528067058423,-820.7980968972666,218.9931982727762,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,1,0.8222420235942589,709.2533776815076,137.6663905239096,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,2,0.8238083587019523,667.0804333118838,129.94900078593076,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,3,0.8253746938096457,624.9074889422632,122.45648093168839,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,4,0.8269410289173391,582.7345445726396,115.23270295629915,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,5,0.8285073640250324,540.561600203019,108.33144109900516,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,6,0.8300736991327259,498.3886558333954,101.81829708893382,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,7,0.8316400342404192,456.2157114637748,95.77248720339449,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,8,0.8332063693481127,414.04276709415115,90.28794038900756,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,9,0.834772704455806,371.8698227245306,85.4727690307526,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,10,0.8363390395634994,329.69687835490697,81.4457826005156,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,11,0.8379053746711927,287.52393398528636,78.32864069143085,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,12,0.8394717097788862,245.35098961566277,76.23303478974715,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,13,0.8410380448865795,234.4324684786456,46.82892454272044,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,14,0.842604379994273,212.4605899527575,46.19864830614191,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,15,0.8441707151019663,197.7194057973645,46.614894109276236,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,16,0.8457370502096597,182.97822164197046,47.073380142526794,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,17,0.847303385317353,140.7384448023577,69.53584628980431,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,18,0.8488697204250465,126.59314803934947,68.89734370348306,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,19,0.8504360555327398,112.44785127634225,68.29898892372555,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,20,0.8520023906404333,98.30255451333403,67.7418458197088,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,21,0.8535687257481266,84.1572577503268,67.22693902424781,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,22,0.85513506085582,70.01196098731859,66.75524589520572,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,23,0.8567013959635134,55.866664224311364,66.32768838833104,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,24,0.8582677310712068,41.721367461303146,65.9451249737266,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
