file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa,stress_q25_pa,stress_q75_pa,n_used,n_total,used_samples,dropped_samples
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,0,0.00309664,18.361381741726316,-1.6422835331258705,50.47310889102572,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,1,0.00502548202020202,31.16164160323278,11.744124549011516,62.64220888010615,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,2,0.00695432404040404,42.95829375085182,21.78362113624206,74.49497327016384,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,3,0.00888316606060606,54.75494589847087,33.49657347092602,86.34773766022153,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,4,0.01081200808080808,66.55159804608992,45.20952580560999,98.20050205027923,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,5,0.0127408501010101,78.71666256659074,61.9237596981941,111.15956926332694,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,6,0.01466969212121212,93.59287681392729,79.20497611190254,127.4225494776586,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,7,0.01659853414141414,108.46909106126384,96.48619252561099,143.68552969199027,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,8,0.01852737616161616,123.3453053086004,113.76740893931944,159.94850990632193,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,9,0.02045621818181818,138.22151955593696,125.90400430074888,176.2114901206536,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,10,0.0223850602020202,147.76094557698121,136.3218672247586,189.12832532113023,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,11,0.02431390222222222,155.80177242830086,146.7397301487683,198.88152824408704,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,12,0.026242744242424242,163.8425992796205,157.157593072778,208.63473116704387,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,13,0.028171586262626263,171.88342613094014,166.3063596003935,218.38793409000067,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,14,0.03010042828282828,179.08482300922643,174.67525851657868,228.14113701295744,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,15,0.0320292703030303,185.07981975801604,183.04415743276385,236.42399712263423,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,16,0.03395811232323232,191.41305634894903,191.0748165068057,244.40617994050365,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,17,0.035886954343434335,199.158746752241,197.06981325559528,252.38836275837303,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,18,0.037815796363636356,206.17863335130798,203.0174939899062,260.3705455762425,5,5,"1,2,3,4,5",
robust_summary,green,sirloin steak,1,0,0.0,0,shear,shear,19,0.03974463838383838,213.19851995037493,208.18503719493305,268.2358189722598,5,5,"1,2,3,4,5",
