epoch,train_loss,val_loss
1,0.26335272192955017,0.08478740602731705
2,0.2633368670940399,0.0847805067896843
3,0.2633209824562073,0.08477360010147095
4,0.26330503821372986,0.084766685962677
5,0.26328906416893005,0.08475975692272186
6,0.26327306032180786,0.08475281298160553
7,0.2632569968700409,0.084745854139328
8,0.2632409334182739,0.08473888039588928
9,0.26322486996650696,0.08473189920186996
10,0.2632087171077728,0.08472490310668945
11,0.26319262385368347,0.08471789211034775
12,0.2631763815879822,0.08471087366342545
13,0.26316022872924805,0.08470383286476135
14,0.26314401626586914,0.08469679951667786
15,0.26312771439552307,0.08468973636627197
16,0.263111412525177,0.0846826583147049
17,0.2630951404571533,0.08467557281255722
18,0.2630787789821625,0.08466846495866776
19,0.26306235790252686,0.0846613422036171
20,0.26304593682289124,0.08465421944856644
21,0.2630295157432556,0.08464707434177399
22,0.2630130350589752,0.08463992178440094
23,0.26299652457237244,0.0846327543258667
24,0.2629799544811249,0.08462556451559067
25,0.2629634141921997,0.08461836725473404
26,0.262946754693985,0.08461114764213562
27,0.26293015480041504,0.0846039280295372
28,0.26291343569755554,0.0845966786146164
29,0.26289674639701843,0.0845894068479538
30,0.26288002729415894,0.0845821276307106
31,0.26286324858665466,0.08457484841346741
32,0.262846440076828,0.08456754684448242
33,0.26282960176467896,0.08456022292375565
34,0.26281267404556274,0.08455288410186768
35,0.2627957761287689,0.08454553037881851
36,0.2627788484096527,0.08453816175460815
37,0.26276183128356934,0.0845307782292366
38,0.26274481415748596,0.08452337235212326
39,0.2627277374267578,0.08451596647500992
40,0.26271066069602966,0.08450853824615479
41,0.26269349455833435,0.08450108766555786
42,0.26267632842063904,0.08449362218379974
43,0.26265913248062134,0.08448614180088043
44,0.26264190673828125,0.08447865396738052
45,0.2626246213912964,0.08447113633155823
46,0.26260727643966675,0.08446361124515533
47,0.2625899612903595,0.08445606380701065
48,0.2625725567340851,0.08444849401712418
49,0.26255515217781067,0.0844409242272377
50,0.26253771781921387,0.08443332463502884
51,0.2625201940536499,0.08442571759223938
52,0.26250264048576355,0.08441808074712753
53,0.2624850869178772,0.08441042900085449
54,0.2624674141407013,0.08440277725458145
55,0.2624497711658478,0.08439509570598602
56,0.2624320685863495,0.0843873992562294
57,0.2624143660068512,0.08437967300415039
58,0.26239660382270813,0.08437195420265198
59,0.2623787820339203,0.08436419814825058
60,0.26236096024513245,0.08435643464326859
61,0.26234307885169983,0.0843486562371254
62,0.2623251676559448,0.08434084802865982
63,0.26230716705322266,0.08433303982019424
64,0.2622891664505005,0.08432519435882568
65,0.2622711658477783,0.08431734889745712
66,0.2622530460357666,0.08430947363376617
67,0.2622349262237549,0.08430159091949463
68,0.2622167766094208,0.08429368585348129
69,0.2621985375881195,0.08428576588630676
70,0.2621803283691406,0.08427782356739044
71,0.26216205954551697,0.08426987379789352
72,0.26214373111724854,0.08426189422607422
73,0.2621254026889801,0.08425389230251312
74,0.2621069550514221,0.08424588292837143
75,0.2620885372161865,0.08423785120248795
76,0.26207002997398376,0.08422981202602386
77,0.2620515525341034,0.0842217355966568
78,0.26203295588493347,0.08421365916728973
79,0.26201438903808594,0.08420556038618088
80,0.26199573278427124,0.08419744670391083
81,0.26197701692581177,0.08418929576873779
82,0.2619583308696747,0.08418115228414536
83,0.26193952560424805,0.08417297154664993
84,0.2619207501411438,0.08416477590799332
85,0.2619019150733948,0.0841565653681755
86,0.2618829607963562,0.0841483324766159
87,0.2618640661239624,0.08414009213447571
88,0.26184508204460144,0.08413182199001312
89,0.2618260383605957,0.08412352204322815
90,0.26180702447891235,0.08411522954702377
91,0.26178792119026184,0.08410690724849701
92,0.26176881790161133,0.08409856259822845
93,0.26174959540367126,0.0840902030467987
